"508" "{yogurt,flour} => {whole milk}" 0.0025419420437214 0.520833333333333 0.00488052872394509 2.03835886722377 25
"509" "{rolls/buns,flour} => {other vegetables}" 0.00193187595322827 0.513513513513513 0.00376207422470768 2.65391771172118 19
"510" "{rolls/buns,flour} => {whole milk}" 0.00203355363497712 0.540540540540541 0.00376207422470768 2.1154859594971 20
"511" "{other vegetables,flour} => {whole milk}" 0.00376207422470768 0.596774193548387 0.00630401626842908 2.33556474076736 37
"512" "{soft cheese,hard cheese} => {other vegetables}" 0.00111845449923742 0.6875 0.0016268429079817 3.55310693641619 11
"513" "{ham,soft cheese} => {other vegetables}" 0.00111845449923742 0.647058823529412 0.00172852058973055 3.34410064603876 11
"514" "{ham,soft cheese} => {whole milk}" 0.00101677681748856 0.588235294117647 0.00172852058973055 2.30214648533508 10
"515" "{soft cheese,sliced cheese} => {other vegetables}" 0.00101677681748856 0.555555555555556 0.00183019827147941 2.87119752437671 10
"516" "{soft cheese,sliced cheese} => {whole milk}" 0.00132180986273513 0.722222222222222 0.00183019827147941 2.82652429588363 13
"517" "{onions,soft cheese} => {other vegetables}" 0.00132180986273513 0.764705882352941 0.00172852058973055 3.95211894531854 13
"518" "{soft cheese,long life bakery product} => {whole milk}" 0.00101677681748856 0.555555555555556 0.00183019827147941 2.17424945837202 10
"519" "{soft cheese,cream cheese } => {root vegetables}" 0.00111845449923742 0.55 0.00203355363497712 5.0459421641791 11
"520" "{soft cheese,cream cheese } => {yogurt}" 0.00101677681748856 0.5 0.00203355363497712 3.58418367346939 10
"521" "{soft cheese,cream cheese } => {other vegetables}" 0.00101677681748856 0.5 0.00203355363497712 2.58407777193904 10
"522" "{soft cheese,cream cheese } => {whole milk}" 0.00142348754448399 0.7 0.00203355363497712 2.73955431754875 14
"523" "{chicken,soft cheese} => {other vegetables}" 0.00111845449923742 0.578947368421053 0.00193187595322827 2.99209005171889 11
"524" "{soft cheese,chocolate} => {other vegetables}" 0.00101677681748856 0.5 0.00203355363497712 2.58407777193904 10
"525" "{soft cheese,chocolate} => {whole milk}" 0.00132180986273513 0.65 0.00203355363497712 2.54387186629526 13
"526" "{soft cheese,coffee} => {other vegetables}" 0.00122013218098627 0.571428571428571 0.00213523131672598 2.95323173935891 12
"527" "{soft cheese,frozen vegetables} => {other vegetables}" 0.0016268429079817 0.727272727272727 0.00223690899847483 3.75865857736588 16
"528" "{soft cheese,frozen vegetables} => {whole milk}" 0.00152516522623284 0.681818181818182 0.00223690899847484 2.66839706254748 15
"529" "{beef,soft cheese} => {other vegetables}" 0.00132180986273513 0.541666666666667 0.00244026436197255 2.7994175862673 13
"530" "{curd,soft cheese} => {yogurt}" 0.00152516522623284 0.681818181818182 0.00223690899847484 4.88752319109462 15
"531" "{curd,soft cheese} => {other vegetables}" 0.00111845449923742 0.5 0.00223690899847483 2.58407777193904 11
"532" "{curd,soft cheese} => {whole milk}" 0.00142348754448399 0.636363636363636 0.00223690899847484 2.49050392504432 14
"533" "{frankfurter,soft cheese} => {rolls/buns}" 0.00122013218098627 0.545454545454545 0.00223690899847484 2.96547565204282 12
"534" "{frankfurter,soft cheese} => {other vegetables}" 0.00142348754448399 0.636363636363636 0.00223690899847484 3.28882625519515 14
"535" "{soft cheese,margarine} => {yogurt}" 0.00111845449923742 0.5 0.00223690899847483 3.58418367346939 11
"536" "{soft cheese,margarine} => {other vegetables}" 0.00152516522623284 0.681818181818182 0.00223690899847484 3.52374241628051 15
"537" "{soft cheese,margarine} => {whole milk}" 0.00142348754448399 0.636363636363636 0.00223690899847484 2.49050392504432 14
"538" "{butter,soft cheese} => {yogurt}" 0.00152516522623284 0.555555555555556 0.00274529740721912 3.98242630385488 15
"539" "{butter,soft cheese} => {other vegetables}" 0.0016268429079817 0.592592592592593 0.00274529740721912 3.0626106926685 16
"540" "{butter,soft cheese} => {whole milk}" 0.00203355363497712 0.740740740740741 0.00274529740721912 2.89899927782936 20
"541" "{soft cheese,domestic eggs} => {yogurt}" 0.00172852058973055 0.548387096774194 0.00315200813421454 3.93104015799868 17
"542" "{soft cheese,domestic eggs} => {other vegetables}" 0.00203355363497712 0.645161290322581 0.00315200813421454 3.33429389927619 20
"543" "{soft cheese,domestic eggs} => {whole milk}" 0.00213523131672598 0.67741935483871 0.00315200813421454 2.65118159762782 21
"544" "{soft cheese,fruit/vegetable juice} => {yogurt}" 0.00183019827147941 0.666666666666667 0.00274529740721912 4.77891156462585 18
"545" "{soft cheese,fruit/vegetable juice} => {other vegetables}" 0.0016268429079817 0.592592592592593 0.00274529740721912 3.0626106926685 16
"546" "{soft cheese,fruit/vegetable juice} => {whole milk}" 0.00172852058973055 0.62962962962963 0.00274529740721912 2.46414938615496 17
"547" "{whipped/sour cream,soft cheese} => {yogurt}" 0.00152516522623284 0.5 0.00305033045246568 3.58418367346939 15
"548" "{whipped/sour cream,soft cheese} => {other vegetables}" 0.00223690899847483 0.733333333333333 0.00305033045246568 3.78998073217726 22
"549" "{whipped/sour cream,soft cheese} => {whole milk}" 0.00203355363497712 0.666666666666667 0.00305033045246568 2.60909935004642 20
"550" "{soft cheese,pastry} => {other vegetables}" 0.00142348754448399 0.518518518518518 0.00274529740721912 2.67978435608493 14
"551" "{citrus fruit,soft cheese} => {other vegetables}" 0.00152516522623284 0.576923076923077 0.00264361972547026 2.9816281983912 15
"552" "{citrus fruit,soft cheese} => {whole milk}" 0.00152516522623284 0.576923076923077 0.00264361972547026 2.25787443754018 15
"553" "{sausage,soft cheese} => {other vegetables}" 0.00183019827147941 0.529411764705882 0.00345704117946111 2.73608234675899 18
"554" "{soft cheese,bottled water} => {yogurt}" 0.00132180986273513 0.619047619047619 0.00213523131672598 4.43756073858115 13
"555" "{soft cheese,bottled water} => {other vegetables}" 0.00111845449923742 0.523809523809524 0.00213523131672598 2.70712909441233 11
"556" "{tropical fruit,soft cheese} => {yogurt}" 0.00193187595322827 0.59375 0.0032536858159634 4.2562181122449 19
"557" "{tropical fruit,soft cheese} => {other vegetables}" 0.00213523131672598 0.65625 0.0032536858159634 3.39160207566999 21
"558" "{tropical fruit,soft cheese} => {whole milk}" 0.00213523131672598 0.65625 0.0032536858159634 2.56833217270195 21
"559" "{root vegetables,soft cheese} => {other vegetables}" 0.00244026436197255 0.727272727272727 0.00335536349771225 3.75865857736588 24
"560" "{root vegetables,soft cheese} => {whole milk}" 0.00233858668022369 0.696969696969697 0.00335536349771225 2.72769477504854 23
"561" "{yogurt,soft cheese} => {whole milk}" 0.00345704117946111 0.576271186440678 0.00599898322318251 2.25532316698928 34
"562" "{coffee,specialty bar} => {yogurt}" 0.00111845449923742 0.6875 0.0016268429079817 4.92825255102041 11
"563" "{pork,specialty bar} => {other vegetables}" 0.00122013218098627 0.666666666666667 0.00183019827147941 3.44543702925206 12
"564" "{domestic eggs,specialty bar} => {other vegetables}" 0.00111845449923742 0.733333333333333 0.00152516522623284 3.78998073217726 11
"565" "{sausage,specialty bar} => {rolls/buns}" 0.00132180986273513 0.565217391304348 0.00233858668022369 3.07292042204437 13
"566" "{tropical fruit,specialty bar} => {whole milk}" 0.0016268429079817 0.5 0.0032536858159634 1.95682451253482 16
"567" "{misc. beverages,hygiene articles} => {whole milk}" 0.00101677681748856 0.625 0.0016268429079817 2.44603064066852 10
"568" "{cream cheese ,misc. beverages} => {whole milk}" 0.00111845449923742 0.611111111111111 0.00183019827147941 2.39167440420922 11
"569" "{misc. beverages,chocolate} => {soda}" 0.00122013218098627 0.521739130434783 0.00233858668022369 2.99201419698314 12
"570" "{coffee,misc. beverages} => {soda}" 0.00101677681748856 0.769230769230769 0.00132180986273513 4.41130298273155 10
"571" "{curd,misc. beverages} => {whole milk}" 0.00142348754448399 0.736842105263158 0.00193187595322827 2.88374138689342 14
"572" "{butter,misc. beverages} => {whole milk}" 0.00142348754448399 0.56 0.0025419420437214 2.191643454039 14
"573" "{domestic eggs,misc. beverages} => {whole milk}" 0.0016268429079817 0.551724137931034 0.00294865277071683 2.15925463452118 16
"574" "{whipped/sour cream,misc. beverages} => {yogurt}" 0.00101677681748856 0.555555555555556 0.00183019827147941 3.98242630385488 10
"575" "{whipped/sour cream,misc. beverages} => {other vegetables}" 0.00101677681748856 0.555555555555556 0.00183019827147941 2.87119752437671 10
"576" "{pip fruit,misc. beverages} => {tropical fruit}" 0.00132180986273513 0.619047619047619 0.00213523131672598 5.89954780361757 13
"577" "{pastry,misc. beverages} => {soda}" 0.00122013218098627 0.631578947368421 0.00193187595322827 3.6219119226638 12
"578" "{pastry,misc. beverages} => {whole milk}" 0.00101677681748856 0.526315789473684 0.00193187595322827 2.05981527635244 10
"579" "{citrus fruit,misc. beverages} => {tropical fruit}" 0.00111845449923742 0.5 0.00223690899847483 4.76501937984496 11
"580" "{grapes,frozen meals} => {other vegetables}" 0.00101677681748856 0.769230769230769 0.00132180986273513 3.97550426452161 10
"581" "{grapes,onions} => {other vegetables}" 0.00111845449923742 0.916666666666667 0.00122013218098627 4.73747591522158 11
"582" "{grapes,berries} => {other vegetables}" 0.00132180986273513 0.5 0.00264361972547026 2.58407777193904 13
"583" "{chicken,grapes} => {whole milk}" 0.00122013218098627 0.705882352941177 0.00172852058973055 2.7625757824021 12
"584" "{grapes,chocolate} => {whole milk}" 0.00122013218098627 0.5 0.00244026436197255 1.95682451253482 12
"585" "{grapes,frozen vegetables} => {other vegetables}" 0.00132180986273513 0.684210526315789 0.00193187595322827 3.53610642475869 13
"586" "{grapes,frozen vegetables} => {whole milk}" 0.00111845449923742 0.578947368421053 0.00193187595322827 2.26579680398769 11
"587" "{beef,grapes} => {whole milk}" 0.00132180986273513 0.52 0.0025419420437214 2.03509749303621 13
"588" "{grapes,curd} => {yogurt}" 0.00101677681748856 0.5 0.00203355363497712 3.58418367346939 10
"589" "{grapes,curd} => {other vegetables}" 0.00142348754448399 0.7 0.00203355363497712 3.61770888071466 14
"590" "{grapes,curd} => {whole milk}" 0.00101677681748856 0.5 0.00203355363497712 1.95682451253482 10
"591" "{grapes,napkins} => {other vegetables}" 0.00132180986273513 0.590909090909091 0.00223690899847483 3.05391009410978 13
"592" "{pork,grapes} => {other vegetables}" 0.0016268429079817 0.727272727272727 0.00223690899847483 3.75865857736588 16
"593" "{pork,grapes} => {whole milk}" 0.00122013218098627 0.545454545454545 0.00223690899847484 2.13471765003798 12
"594" "{frankfurter,grapes} => {other vegetables}" 0.00132180986273513 0.619047619047619 0.00213523131672598 3.19933438430548 13
"595" "{frankfurter,grapes} => {whole milk}" 0.00111845449923742 0.523809523809524 0.00213523131672598 2.05000663217933 11
"596" "{grapes,brown bread} => {other vegetables}" 0.00132180986273513 0.590909090909091 0.00223690899847483 3.05391009410978 13
"597" "{grapes,butter} => {other vegetables}" 0.00132180986273513 0.541666666666667 0.00244026436197255 2.7994175862673 13
"598" "{grapes,butter} => {whole milk}" 0.00152516522623284 0.625 0.00244026436197255 2.44603064066852 15
"599" "{grapes,newspapers} => {whole milk}" 0.00101677681748856 0.526315789473684 0.00193187595322827 2.05981527635244 10
"600" "{grapes,domestic eggs} => {other vegetables}" 0.00122013218098627 0.6 0.00203355363497712 3.10089332632685 12
"601" "{grapes,fruit/vegetable juice} => {tropical fruit}" 0.0016268429079817 0.5 0.0032536858159634 4.76501937984496 16
"602" "{grapes,fruit/vegetable juice} => {whole milk}" 0.0016268429079817 0.5 0.0032536858159634 1.95682451253482 16
"603" "{grapes,whipped/sour cream} => {other vegetables}" 0.0016268429079817 0.533333333333333 0.00305033045246568 2.75634962340165 16
"604" "{grapes,whipped/sour cream} => {whole milk}" 0.00152516522623284 0.5 0.00305033045246568 1.95682451253482 15
"605" "{pip fruit,grapes} => {tropical fruit}" 0.00213523131672598 0.567567567567568 0.00376207422470768 5.40894091766185 21
"606" "{pip fruit,grapes} => {other vegetables}" 0.00193187595322827 0.513513513513513 0.00376207422470768 2.65391771172118 19
"607" "{grapes,pastry} => {other vegetables}" 0.00203355363497712 0.526315789473684 0.00386375190645653 2.72008186519899 20
"608" "{sausage,grapes} => {other vegetables}" 0.00183019827147941 0.580645161290323 0.00315200813421454 3.00086450934857 18
"609" "{tropical fruit,grapes} => {other vegetables}" 0.00366039654295882 0.6 0.00610066090493137 3.10089332632685 36
"610" "{grapes,root vegetables} => {other vegetables}" 0.00274529740721912 0.613636363636364 0.00447381799694967 3.17136817465246 27
"611" "{grapes,yogurt} => {other vegetables}" 0.00284697508896797 0.608695652173913 0.00467717336044738 3.1458338093171 28
"612" "{grapes,yogurt} => {whole milk}" 0.00233858668022369 0.5 0.00467717336044738 1.95682451253482 23
"613" "{grapes,whole milk} => {other vegetables}" 0.00386375190645653 0.527777777777778 0.00732079308591764 2.72763764815788 38
"614" "{hamburger meat,cat food} => {other vegetables}" 0.00101677681748856 0.625 0.0016268429079817 3.2300972149238 10
"615" "{cat food,hygiene articles} => {whole milk}" 0.00122013218098627 0.6 0.00203355363497712 2.34818941504178 12
"616" "{dessert,cat food} => {other vegetables}" 0.00101677681748856 0.588235294117647 0.00172852058973055 3.04009149639888 10
"617" "{cat food,chocolate} => {whole milk}" 0.0016268429079817 0.516129032258065 0.00315200813421454 2.01994788390691 16
"618" "{beef,cat food} => {whole milk}" 0.00172852058973055 0.5 0.00345704117946111 1.95682451253482 17
"619" "{curd,cat food} => {whole milk}" 0.00172852058973055 0.739130434782609 0.00233858668022369 2.89269710548625 17
"620" "{pork,cat food} => {root vegetables}" 0.00122013218098627 0.5 0.00244026436197255 4.58722014925373 12
"621" "{pork,cat food} => {other vegetables}" 0.00132180986273513 0.541666666666667 0.00244026436197255 2.7994175862673 13
"622" "{pork,cat food} => {whole milk}" 0.00132180986273513 0.541666666666667 0.00244026436197255 2.11989322191272 13
"623" "{brown bread,cat food} => {other vegetables}" 0.00122013218098627 0.6 0.00203355363497712 3.10089332632685 12
"624" "{butter,cat food} => {whole milk}" 0.00172852058973055 0.708333333333333 0.00244026436197255 2.77216805942433 17
"625" "{cat food,fruit/vegetable juice} => {yogurt}" 0.00122013218098627 0.521739130434783 0.00233858668022369 3.74001774622893 12
"626" "{cat food,fruit/vegetable juice} => {other vegetables}" 0.00122013218098627 0.521739130434783 0.00233858668022369 2.69642897941465 12
"627" "{cat food,fruit/vegetable juice} => {whole milk}" 0.00132180986273513 0.565217391304348 0.00233858668022369 2.21206249243066 13
"628" "{whipped/sour cream,cat food} => {other vegetables}" 0.00193187595322827 0.678571428571429 0.00284697508896797 3.5069626904887 19
"629" "{whipped/sour cream,cat food} => {whole milk}" 0.00152516522623284 0.535714285714286 0.00284697508896797 2.09659769200159 15
"630" "{pip fruit,cat food} => {tropical fruit}" 0.00142348754448399 0.583333333333333 0.00244026436197255 5.55918927648579 14
"631" "{tropical fruit,cat food} => {whole milk}" 0.00264361972547026 0.553191489361702 0.00477885104219624 2.16499733301725 26
"632" "{root vegetables,cat food} => {other vegetables}" 0.00284697508896797 0.608695652173913 0.00467717336044738 3.1458338093171 28
"633" "{specialty chocolate,candy} => {whole milk}" 0.00122013218098627 0.521739130434783 0.00233858668022369 2.04190383916677 12
"634" "{frozen vegetables,specialty chocolate} => {fruit/vegetable juice}" 0.00101677681748856 0.625 0.0016268429079817 8.64539381153305 10
"635" "{bottled beer,specialty chocolate} => {whole milk}" 0.00101677681748856 0.5 0.00203355363497712 1.95682451253482 10
"636" "{brown bread,specialty chocolate} => {whole milk}" 0.00152516522623284 0.625 0.00244026436197255 2.44603064066852 15
"637" "{butter,specialty chocolate} => {whole milk}" 0.00101677681748856 0.588235294117647 0.00172852058973055 2.30214648533508 10
"638" "{fruit/vegetable juice,specialty chocolate} => {whole milk}" 0.00132180986273513 0.5 0.00264361972547026 1.95682451253482 13
"639" "{whipped/sour cream,specialty chocolate} => {whole milk}" 0.00172852058973055 0.62962962962963 0.00274529740721912 2.46414938615496 17
"640" "{citrus fruit,specialty chocolate} => {whole milk}" 0.00152516522623284 0.652173913043478 0.00233858668022369 2.55237979895846 15
"641" "{sausage,specialty chocolate} => {whole milk}" 0.00122013218098627 0.5 0.00244026436197255 1.95682451253482 12
"642" "{root vegetables,specialty chocolate} => {whole milk}" 0.00172852058973055 0.515151515151515 0.00335536349771225 2.01612222503587 17
"643" "{yogurt,specialty chocolate} => {whole milk}" 0.0025419420437214 0.531914893617021 0.00477885104219624 2.08172820482428 25
"644" "{meat,frozen meals} => {other vegetables}" 0.00101677681748856 0.666666666666667 0.00152516522623284 3.44543702925206 10
"645" "{meat,sliced cheese} => {other vegetables}" 0.00111845449923742 0.733333333333333 0.00152516522623284 3.78998073217726 11
"646" "{meat,hamburger meat} => {whole milk}" 0.00101677681748856 0.588235294117647 0.00172852058973055 2.30214648533508 10
"647" "{meat,chicken} => {whole milk}" 0.00142348754448399 0.608695652173913 0.00233858668022369 2.38222114569456 14
"648" "{meat,coffee} => {other vegetables}" 0.00122013218098627 0.545454545454545 0.00223690899847484 2.81899393302441 12
"649" "{meat,coffee} => {whole milk}" 0.00111845449923742 0.5 0.00223690899847483 1.95682451253482 11
"650" "{meat,frozen vegetables} => {other vegetables}" 0.00111845449923742 0.523809523809524 0.00213523131672598 2.70712909441233 11
"651" "{meat,frozen vegetables} => {whole milk}" 0.00122013218098627 0.571428571428571 0.00213523131672598 2.23637087146836 12
"652" "{meat,beef} => {other vegetables}" 0.00111845449923742 0.611111111111111 0.00183019827147941 3.15831727681439 11
"653" "{meat,pork} => {other vegetables}" 0.00152516522623284 0.555555555555556 0.00274529740721912 2.87119752437671 15
"654" "{meat,margarine} => {other vegetables}" 0.00172852058973055 0.85 0.00203355363497712 4.39293221229637 17
"655" "{meat,margarine} => {whole milk}" 0.00101677681748856 0.5 0.00203355363497712 1.95682451253482 10
"656" "{meat,butter} => {whole milk}" 0.00183019827147941 0.6 0.00305033045246568 2.34818941504178 18
"657" "{meat,domestic eggs} => {whole milk}" 0.00172852058973055 0.515151515151515 0.00335536349771225 2.01612222503587 17
"658" "{meat,pastry} => {whole milk}" 0.00152516522623284 0.576923076923077 0.00264361972547026 2.25787443754018 15
"659" "{meat,citrus fruit} => {whole milk}" 0.00172852058973055 0.5 0.00345704117946111 1.95682451253482 17
"660" "{meat,bottled water} => {other vegetables}" 0.00152516522623284 0.5 0.00305033045246568 2.58407777193904 15
"661" "{meat,tropical fruit} => {other vegetables}" 0.00183019827147941 0.545454545454545 0.00335536349771225 2.81899393302441 18
"662" "{meat,root vegetables} => {other vegetables}" 0.00274529740721912 0.54 0.00508388408744281 2.79080399369417 27
"663" "{meat,root vegetables} => {whole milk}" 0.00315200813421454 0.62 0.00508388408744281 2.42646239554318 31
"664" "{meat,yogurt} => {other vegetables}" 0.00284697508896797 0.538461538461538 0.00528723945094052 2.78285298516512 28
"665" "{sliced cheese,frozen meals} => {yogurt}" 0.00111845449923742 0.578947368421053 0.00193187595322827 4.15010741138561 11
"666" "{sliced cheese,frozen meals} => {whole milk}" 0.00122013218098627 0.631578947368421 0.00193187595322827 2.47177833162293 12
"667" "{dessert,frozen meals} => {other vegetables}" 0.00101677681748856 0.555555555555556 0.00183019827147941 2.87119752437671 10
"668" "{cream cheese ,frozen meals} => {whole milk}" 0.00101677681748856 0.714285714285714 0.00142348754448399 2.79546358933546 10
"669" "{frozen meals,white bread} => {whole milk}" 0.00152516522623284 0.6 0.0025419420437214 2.34818941504178 15
"670" "{curd,frozen meals} => {yogurt}" 0.00132180986273513 0.565217391304348 0.00233858668022369 4.051685891748 13
"671" "{curd,frozen meals} => {whole milk}" 0.0016268429079817 0.695652173913043 0.00233858668022369 2.72253845222236 16
"672" "{pork,frozen meals} => {whole milk}" 0.00132180986273513 0.590909090909091 0.00223690899847483 2.31261078754115 13
"673" "{frankfurter,frozen meals} => {other vegetables}" 0.00152516522623284 0.517241379310345 0.00294865277071683 2.67318390200591 15
"674" "{frankfurter,frozen meals} => {whole milk}" 0.00183019827147941 0.620689655172414 0.00294865277071683 2.42916146383633 18
"675" "{frozen meals,bottled beer} => {whole milk}" 0.00152516522623284 0.576923076923077 0.00264361972547026 2.25787443754018 15
"676" "{frozen meals,brown bread} => {whole milk}" 0.00142348754448399 0.5 0.00284697508896797 1.95682451253482 14
"677" "{butter,frozen meals} => {yogurt}" 0.00152516522623284 0.555555555555556 0.00274529740721912 3.98242630385488 15
"678" "{butter,frozen meals} => {whole milk}" 0.0016268429079817 0.592592592592593 0.00274529740721912 2.31919942226349 16
"679" "{frozen meals,domestic eggs} => {whole milk}" 0.00172852058973055 0.548387096774194 0.00315200813421454 2.14619462665109 17
"680" "{whipped/sour cream,frozen meals} => {other vegetables}" 0.00193187595322827 0.678571428571429 0.00284697508896797 3.5069626904887 19
"681" "{whipped/sour cream,frozen meals} => {whole milk}" 0.0016268429079817 0.571428571428571 0.00284697508896797 2.23637087146836 16
"682" "{frozen meals,pastry} => {whole milk}" 0.00142348754448399 0.518518518518518 0.00274529740721912 2.02929949448055 14
"683" "{tropical fruit,frozen meals} => {whole milk}" 0.00355871886120996 0.648148148148148 0.00549059481443823 2.53662436810069 35
"684" "{root vegetables,frozen meals} => {other vegetables}" 0.0025419420437214 0.657894736842105 0.00386375190645653 3.40010233149874 25
"685" "{root vegetables,frozen meals} => {whole milk}" 0.00264361972547026 0.684210526315789 0.00386375190645653 2.67775985925817 26
"686" "{yogurt,frozen meals} => {whole milk}" 0.00335536349771225 0.540983606557377 0.00620233858668022 2.11721996438194 33
"687" "{hard cheese,candy} => {other vegetables}" 0.00111845449923742 0.578947368421053 0.00193187595322827 2.99209005171889 11
"688" "{sliced cheese,hard cheese} => {yogurt}" 0.00101677681748856 0.5 0.00203355363497712 3.58418367346939 10
"689" "{sliced cheese,hard cheese} => {other vegetables}" 0.00122013218098627 0.6 0.00203355363497712 3.10089332632685 12
"690" "{sliced cheese,hard cheese} => {whole milk}" 0.00122013218098627 0.6 0.00203355363497712 2.34818941504178 12
"691" "{hard cheese,oil} => {other vegetables}" 0.00111845449923742 0.916666666666667 0.00122013218098627 4.73747591522158 11
"692" "{onions,hard cheese} => {root vegetables}" 0.00101677681748856 0.5 0.00203355363497712 4.58722014925373 10
"693" "{onions,hard cheese} => {other vegetables}" 0.00122013218098627 0.6 0.00203355363497712 3.10089332632685 12
"694" "{hard cheese,sugar} => {whole milk}" 0.00122013218098627 0.705882352941177 0.00172852058973055 2.7625757824021 12
"695" "{hard cheese,long life bakery product} => {other vegetables}" 0.00122013218098627 0.631578947368421 0.00193187595322827 3.26409823823879 12
"696" "{hard cheese,cream cheese } => {other vegetables}" 0.00111845449923742 0.578947368421053 0.00193187595322827 2.99209005171889 11
"697" "{hard cheese,cream cheese } => {whole milk}" 0.00101677681748856 0.526315789473684 0.00193187595322827 2.05981527635244 10
"698" "{hard cheese,white bread} => {yogurt}" 0.00111845449923742 0.55 0.00203355363497712 3.94260204081633 11
"699" "{hard cheese,white bread} => {whole milk}" 0.00101677681748856 0.5 0.00203355363497712 1.95682451253482 10
"700" "{hard cheese,chocolate} => {other vegetables}" 0.00111845449923742 0.523809523809524 0.00213523131672598 2.70712909441233 11
"701" "{hard cheese,coffee} => {whole milk}" 0.00122013218098627 0.666666666666667 0.00183019827147941 2.60909935004642 12
"702" "{hard cheese,frozen vegetables} => {other vegetables}" 0.00142348754448399 0.608695652173913 0.00233858668022369 3.1458338093171 14
"703" "{curd,hard cheese} => {root vegetables}" 0.00111845449923742 0.523809523809524 0.00213523131672598 4.8056592039801 11
"704" "{curd,hard cheese} => {whole milk}" 0.00122013218098627 0.571428571428571 0.00213523131672598 2.23637087146836 12
"705" "{hard cheese,brown bread} => {whole milk}" 0.00122013218098627 0.545454545454545 0.00223690899847484 2.13471765003798 12
"706" "{hard cheese,margarine} => {other vegetables}" 0.00111845449923742 0.523809523809524 0.00213523131672598 2.70712909441233 11
"707" "{hard cheese,margarine} => {whole milk}" 0.00152516522623284 0.714285714285714 0.00213523131672598 2.79546358933546 15
"708" "{butter,hard cheese} => {whipped/sour cream}" 0.00203355363497712 0.512820512820513 0.00396542958820539 7.15402800509183 20
"709" "{butter,hard cheese} => {other vegetables}" 0.00203355363497712 0.512820512820513 0.00396542958820539 2.65033617634774 20
"710" "{butter,hard cheese} => {whole milk}" 0.00213523131672598 0.538461538461538 0.00396542958820539 2.1073494750375 21
"711" "{hard cheese,newspapers} => {whole milk}" 0.00152516522623284 0.6 0.0025419420437214 2.34818941504178 15
"712" "{hard cheese,domestic eggs} => {other vegetables}" 0.00193187595322827 0.5 0.00386375190645653 2.58407777193904 19
"713" "{hard cheese,domestic eggs} => {whole milk}" 0.00213523131672598 0.552631578947368 0.00386375190645653 2.16280604017006 21
"714" "{hard cheese,fruit/vegetable juice} => {whole milk}" 0.00213523131672598 0.51219512195122 0.0041687849517031 2.00455193966981 21
"715" "{whipped/sour cream,hard cheese} => {other vegetables}" 0.00274529740721912 0.613636363636364 0.00447381799694967 3.17136817465246 27
"716" "{whipped/sour cream,hard cheese} => {whole milk}" 0.00264361972547026 0.590909090909091 0.00447381799694967 2.31261078754115 26
"717" "{hard cheese,pastry} => {other vegetables}" 0.00142348754448399 0.5 0.00284697508896797 2.58407777193904 14
"718" "{citrus fruit,hard cheese} => {other vegetables}" 0.00172852058973055 0.548387096774194 0.00315200813421454 2.83414981438476 17
"719" "{sausage,hard cheese} => {other vegetables}" 0.00294865277071683 0.568627450980392 0.00518556176919166 2.93875511318558 29
"720" "{hard cheese,bottled water} => {other vegetables}" 0.00183019827147941 0.514285714285714 0.00355871886120996 2.65790856542302 18
"721" "{tropical fruit,hard cheese} => {other vegetables}" 0.00203355363497712 0.5 0.00406710726995425 2.58407777193904 20
"722" "{tropical fruit,hard cheese} => {whole milk}" 0.00233858668022369 0.575 0.00406710726995425 2.25034818941504 23
"723" "{root vegetables,hard cheese} => {other vegetables}" 0.00345704117946111 0.618181818181818 0.00559227249618709 3.194859790761 34
"724" "{root vegetables,hard cheese} => {whole milk}" 0.0032536858159634 0.581818181818182 0.00559227249618709 2.27703216004052 32
"725" "{yogurt,hard cheese} => {whole milk}" 0.0041687849517031 0.650793650793651 0.00640569395017794 2.54697793695008 41
"726" "{hard cheese,rolls/buns} => {other vegetables}" 0.00294865277071683 0.5 0.00589730554143366 2.58407777193904 29
"727" "{ham,butter milk} => {whole milk}" 0.00111845449923742 0.6875 0.0016268429079817 2.69063370473538 11
"728" "{butter milk,sliced cheese} => {yogurt}" 0.00132180986273513 0.541666666666667 0.00244026436197255 3.8828656462585 13
"729" "{butter milk,sliced cheese} => {other vegetables}" 0.00122013218098627 0.5 0.00244026436197255 2.58407777193904 12
"730" "{butter milk,UHT-milk} => {other vegetables}" 0.00101677681748856 0.555555555555556 0.00183019827147941 2.87119752437671 10
"731" "{onions,butter milk} => {other vegetables}" 0.00132180986273513 0.8125 0.0016268429079817 4.19912637940095 13
"732" "{onions,butter milk} => {whole milk}" 0.00111845449923742 0.6875 0.0016268429079817 2.69063370473538 11
"733" "{berries,butter milk} => {yogurt}" 0.00132180986273513 0.65 0.00203355363497712 4.6594387755102 13
"734" "{hamburger meat,butter milk} => {other vegetables}" 0.00101677681748856 0.714285714285714 0.00142348754448399 3.69153967419863 10
"735" "{hamburger meat,butter milk} => {whole milk}" 0.00101677681748856 0.714285714285714 0.00142348754448399 2.79546358933546 10
"736" "{butter milk,waffles} => {yogurt}" 0.00101677681748856 0.625 0.0016268429079817 4.48022959183673 10
"737" "{butter milk,waffles} => {other vegetables}" 0.00111845449923742 0.6875 0.0016268429079817 3.55310693641619 11
"738" "{butter milk,long life bakery product} => {whole milk}" 0.00152516522623284 0.714285714285714 0.00213523131672598 2.79546358933546 15
"739" "{dessert,butter milk} => {pip fruit}" 0.00142348754448399 0.5 0.00284697508896797 6.60954301075269 14
